"Order ID","Date","month","Customer ID","Customer Name","Sales Person","Region","Item","Price","Quantity","Revenue"
"1311","2/25/2019","Feb","4","Company D","Ben Wallace","Texas","Item 3","69","4","276"
"1312","2/26/2019","Feb","13","Company M","Anne Lee","New Mexico","Item 4","159","5","795"
"1313","2/26/2019","Feb","8","Company H","Kim Fishman","California","Item 4","159","8","1272"
"1314","2/26/2019","Feb","11","Company K","Michael Fox","New Mexico","Item 2","199","9","1791"
"1315","2/26/2019","Feb","12","Company L","Anne Lee","New Mexico","Item 3","69","8","552"
"1316","2/26/2019","Feb","1","Company A","Anna Weber","Texas","Item 3","69","9","621"
"1317","2/26/2019","Feb","3","Company C","Anna Weber","Texas","Item 5","289","3","867"
"1318","2/26/2019","Feb","14","Company N","Michael Fox","New Mexico","Item 1","399","2","798"
"1319","2/27/2019","Feb","11","Company K","Anne Lee","New Mexico","Item 2","199","9","1791"
"1320","2/27/2019","Feb","8","Company H","Kim Fishman","California","Item 3","69","4","276"
"1321","2/28/2019","Feb","10","Company J","Kim Fishman","California","Item 3","69","9","621"
"1322","2/28/2019","Feb","19","Company S","Oscar Knox","Arizona","Item 1","399","9","3591"
"1323","2/28/2019","Feb","12","Company L","Michael Fox","New Mexico","Item 5","289","1","289"
"1324","3/1/2019","Mar","17","Company Q","Andrew James","Arizona","Item 4","159","9","1431"
"1325","3/1/2019","Mar","8","Company H","Kim Fishman","California","Item 1","399","3","1197"
"1326","3/1/2019","Mar","8","Company H","Laura Larsen","California","Item 4","159","5","795"
"1327","3/1/2019","Mar","3","Company C","Anna Weber","Texas","Item 2","199","6","1194"
"1328","3/2/2019","Mar","1","Company A","Ben Wallace","Texas","Item 4","159","6","954"
"1329","3/2/2019","Mar","19","Company S","Andrew James","Arizona","Item 5","289","7","2023"
"1330","3/2/2019","Mar","7","Company G","Kim Fishman","California","Item 1","399","7","2793"
"1331","3/3/2019","Mar","5","Company E","Ben Wallace","Texas","Item 5","289","5","1445"
"1332","3/4/2019","Mar","2","Company B","Anna Weber","Texas","Item 5","289","0","0"
"1333","3/5/2019","Mar","16","Company P","Andrew James","Arizona","Item 2","199","5","995"
"1334","3/5/2019","Mar","12","Company L","Michael Fox","New Mexico","Item 1","399","1","399"
"1335","3/6/2019","Mar","18","Company R","Oscar Knox","Arizona","Item 3","69","2","138"
"1336","3/6/2019","Mar","8","Company H","Laura Larsen","California","Item 4","159","8","1272"
"1337","3/6/2019","Mar","19","Company S","Oscar Knox","Arizona","Item 4","159","5","795"
"1338","3/7/2019","Mar","9","Company I","Laura Larsen","California","Item 1","399","0","0"
"1339","3/7/2019","Mar","19","Company S","Oscar Knox","Arizona","Item 3","69","7","483"
"1340","3/7/2019","Mar","2","Company B","Anna Weber","Texas","Item 2","199","7","1393"
"1341","3/7/2019","Mar","12","Company L","Michael Fox","New Mexico","Item 4","159","0","0"
"1342","3/7/2019","Mar","17","Company Q","Andrew James","Arizona","Item 3","69","0","0"
"1343","3/7/2019","Mar","4","Company D","Ben Wallace","Texas","Item 2","199","1","199"
"1344","3/7/2019","Mar","6","Company F","Kim Fishman","California","Item 2","199","0","0"
"1345","3/7/2019","Mar","8","Company H","Laura Larsen","California","Item 4","159","2","318"
"1346","3/8/2019","Mar","11","Company K","Michael Fox","New Mexico","Item 3","69","7","483"
"1347","3/9/2019","Mar","14","Company N","Michael Fox","New Mexico","Item 4","159","1","159"
"1348","3/9/2019","Mar","4","Company D","Ben Wallace","Texas","Item 2","199","6","1194"
"1349","3/9/2019","Mar","19","Company S","Andrew James","Arizona","Item 2","199","4","796"
"1350","3/9/2019","Mar","8","Company H","Kim Fishman","California","Item 2","199","7","1393"
"1351","3/10/2019","Mar","8","Company H","Laura Larsen","California","Item 5","289","9","2601"
"1352","3/10/2019","Mar","15","Company O","Anne Lee","New Mexico","Item 2","199","2","398"
"1353","3/10/2019","Mar","6","Company F","Laura Larsen","California","Item 3","69","5","345"
"1354","3/10/2019","Mar","19","Company S","Oscar Knox","Arizona","Item 1","399","3","1197"
"1355","3/11/2019","Mar","16","Company P","Oscar Knox","Arizona","Item 5","289","6","1734"
"1356","3/11/2019","Mar","7","Company G","Kim Fishman","California","Item 3","69","1","69"
"1357","3/11/2019","Mar","4","Company D","Anna Weber","Texas","Item 5","289","6","1734"
"1358","3/11/2019","Mar","13","Company M","Anne Lee","New Mexico","Item 3","69","2","138"
"1359","3/11/2019","Mar","4","Company D","Anna Weber","Texas","Item 5","289","2","578"
"1360","3/11/2019","Mar","17","Company Q","Oscar Knox","Arizona","Item 1","399","6","2394"
"1361","3/11/2019","Mar","3","Company C","Anna Weber","Texas","Item 5","289","5","1445"
"1362","3/11/2019","Mar","9","Company I","Kim Fishman","California","Item 1","399","5","1995"
"1363","3/11/2019","Mar","2","Company B","Anna Weber","Texas","Item 3","69","4","276"
"1364","3/11/2019","Mar","15","Company O","Michael Fox","New Mexico","Item 4","159","9","1431"
"1365","3/11/2019","Mar","14","Company N","Michael Fox","New Mexico","Item 2","199","1","199"
"1366","3/11/2019","Mar","18","Company R","Andrew James","Arizona","Item 4","159","1","159"
"1367","3/11/2019","Mar","8","Company H","Kim Fishman","California","Item 2","199","5","995"
"1368","3/12/2019","Mar","19","Company S","Andrew James","Arizona","Item 1","399","9","3591"
"1369","3/13/2019","Mar","11","Company K","Michael Fox","New Mexico","Item 2","199","0","0"
"1370","3/13/2019","Mar","19","Company S","Oscar Knox","Arizona","Item 1","399","2","798"
"1371","3/13/2019","Mar","15","Company O","Michael Fox","New Mexico","Item 1","399","9","3591"
"1372","3/14/2019","Mar","4","Company D","Anna Weber","Texas","Item 4","159","2","318"
"1373","3/15/2019","Mar","1","Company A","Ben Wallace","Texas","Item 2","199","4","796"
"1374","3/16/2019","Mar","13","Company M","Anne Lee","New Mexico","Item 3","69","9","621"
"1375","3/17/2019","Mar","4","Company D","Ben Wallace","Texas","Item 4","159","5","795"
"1376","3/17/2019","Mar","7","Company G","Laura Larsen","California","Item 1","399","6","2394"
"1377","3/17/2019","Mar","14","Company N","Michael Fox","New Mexico","Item 4","159","6","954"
"1378","3/17/2019","Mar","14","Company N","Michael Fox","New Mexico","Item 1","399","7","2793"
"1379","3/17/2019","Mar","14","Company N","Michael Fox","New Mexico","Item 5","289","6","1734"
"1380","3/17/2019","Mar","11","Company K","Anne Lee","New Mexico","Item 4","159","4","636"
"1381","3/18/2019","Mar","11","Company K","Anne Lee","New Mexico","Item 4","159","9","1431"
"1382","3/19/2019","Mar","5","Company E","Ben Wallace","Texas","Item 3","69","1","69"
"1383","3/19/2019","Mar","14","Company N","Anne Lee","New Mexico","Item 1","399","8","3192"
"1384","3/19/2019","Mar","15","Company O","Michael Fox","New Mexico","Item 2","199","9","1791"
"1385","3/19/2019","Mar","17","Company Q","Oscar Knox","Arizona","Item 1","399","5","1995"
"1386","3/19/2019","Mar","2","Company B","Ben Wallace","Texas","Item 2","199","8","1592"
"1387","3/19/2019","Mar","18","Company R","Oscar Knox","Arizona","Item 4","159","8","1272"
"1388","3/19/2019","Mar","9","Company I","Laura Larsen","California","Item 1","399","9","3591"
"1389","3/19/2019","Mar","1","Company A","Anna Weber","Texas","Item 3","69","9","621"
"1390","3/19/2019","Mar","4","Company D","Anna Weber","Texas","Item 4","159","3","477"
"1391","3/19/2019","Mar","10","Company J","Laura Larsen","California","Item 1","399","0","0"
"1392","3/20/2019","Mar","15","Company O","Anne Lee","New Mexico","Item 4","159","5","795"
"1393","3/20/2019","Mar","18","Company R","Andrew James","Arizona","Item 3","69","3","207"
"1394","3/20/2019","Mar","1","Company A","Ben Wallace","Texas","Item 5","289","3","867"
"1395","3/21/2019","Mar","4","Company D","Anna Weber","Texas","Item 2","199","3","597"
"1396","3/22/2019","Mar","11","Company K","Michael Fox","New Mexico","Item 1","399","9","3591"
"1397","3/23/2019","Mar","2","Company B","Anna Weber","Texas","Item 4","159","5","795"
"1398","3/23/2019","Mar","17","Company Q","Oscar Knox","Arizona","Item 5","289","2","578"
"1399","3/23/2019","Mar","2","Company B","Ben Wallace","Texas","Item 2","199","8","1592"
"1400","3/23/2019","Mar","5","Company E","Ben Wallace","Texas","Item 1","399","1","399"
"1401","3/23/2019","Mar","15","Company O","Anne Lee","New Mexico","Item 5","289","6","1734"
"1402","3/23/2019","Mar","8","Company H","Laura Larsen","California","Item 3","69","8","552"
"1403","3/23/2019","Mar","9","Company I","Kim Fishman","California","Item 1","399","9","3591"
"1404","3/23/2019","Mar","5","Company E","Anna Weber","Texas","Item 5","289","6","1734"
"1405","3/23/2019","Mar","11","Company K","Anne Lee","New Mexico","Item 2","199","8","1592"
"1406","3/23/2019","Mar","15","Company O","Anne Lee","New Mexico","Item 4","159","7","1113"
"1407","3/24/2019","Mar","12","Company L","Anne Lee","New Mexico","Item 1","399","8","3192"
"1408","3/25/2019","Mar","3","Company C","Anna Weber","Texas","Item 1","399","9","3591"
"1409","3/25/2019","Mar","18","Company R","Andrew James","Arizona","Item 1","399","3","1197"
"1410","3/25/2019","Mar","12","Company L","Anne Lee","New Mexico","Item 5","289","6","1734"
"1411","3/26/2019","Mar","8","Company H","Laura Larsen","California","Item 2","199","1","199"
"1412","3/26/2019","Mar","19","Company S","Andrew James","Arizona","Item 5","289","3","867"
"1413","3/27/2019","Mar","4","Company D","Anna Weber","Texas","Item 1","399","6","2394"
"1414","3/27/2019","Mar","6","Company F","Laura Larsen","California","Item 5","289","7","2023"
"1415","3/27/2019","Mar","17","Company Q","Andrew James","Arizona","Item 4","159","7","1113"
"1416","3/27/2019","Mar","13","Company M","Anne Lee","New Mexico","Item 5","289","9","2601"
"1417","3/27/2019","Mar","18","Company R","Oscar Knox","Arizona","Item 2","199","2","398"
"1418","3/28/2019","Mar","1","Company A","Ben Wallace","Texas","Item 5","289","9","2601"
"1419","3/29/2019","Mar","18","Company R","Andrew James","Arizona","Item 4","159","0","0"
"1420","3/29/2019","Mar","18","Company R","Andrew James","Arizona","Item 2","199","0","0"
"1421","3/29/2019","Mar","2","Company B","Anna Weber","Texas","Item 2","199","0","0"
"1422","3/30/2019","Mar","2","Company B","Ben Wallace","Texas","Item 2","199","9","1791"
"1423","3/30/2019","Mar","7","Company G","Kim Fishman","California","Item 1","399","2","798"
"1424","3/31/2019","Mar","19","Company S","Andrew James","Arizona","Item 5","289","8","2312"
"1425","3/31/2019","Mar","19","Company S","Andrew James","Arizona","Item 4","159","6","954"
"1426","3/31/2019","Mar","13","Company M","Anne Lee","New Mexico","Item 1","399","0","0"
"1427","3/31/2019","Mar","10","Company J","Laura Larsen","California","Item 1","399","8","3192"
"1428","3/31/2019","Mar","5","Company E","Ben Wallace","Texas","Item 2","199","9","1791"
"1429","4/1/2019","Apr","1","Company A","Ben Wallace","Texas","Item 1","399","4","1596"
"1430","4/1/2019","Apr","10","Company J","Kim Fishman","California","Item 2","199","6","1194"
"1431","4/2/2019","Apr","8","Company H","Kim Fishman","California","Item 1","399","0","0"
"1432","4/3/2019","Apr","12","Company L","Michael Fox","New Mexico","Item 4","159","8","1272"
"1433","4/4/2019","Apr","5","Company E","Ben Wallace","Texas","Item 3","69","5","345"
"1434","4/4/2019","Apr","8","Company H","Kim Fishman","California","Item 4","159","4","636"
"1435","4/4/2019","Apr","19","Company S","Oscar Knox","Arizona","Item 5","289","2","578"
"1436","4/4/2019","Apr","20","Company T","Oscar Knox","Arizona","Item 3","69","9","621"
"1437","4/5/2019","Apr","7","Company G","Laura Larsen","California","Item 2","199","8","1592"
"1438","4/5/2019","Apr","4","Company D","Ben Wallace","Texas","Item 3","69","7","483"
"1439","4/5/2019","Apr","16","Company P","Andrew James","Arizona","Item 2","199","9","1791"
"1440","4/5/2019","Apr","18","Company R","Andrew James","Arizona","Item 2","199","2","398"
"1441","4/5/2019","Apr","13","Company M","Anne Lee","New Mexico","Item 2","199","5","995"
"1442","4/5/2019","Apr","15","Company O","Michael Fox","New Mexico","Item 3","69","1","69"
"1443","4/5/2019","Apr","15","Company O","Anne Lee","New Mexico","Item 5","289","8","2312"
"1444","4/6/2019","Apr","3","Company C","Anna Weber","Texas","Item 5","289","2","578"
"1445","4/6/2019","Apr","1","Company A","Ben Wallace","Texas","Item 2","199","3","597"
"1446","4/7/2019","Apr","12","Company L","Anne Lee","New Mexico","Item 1","399","5","1995"
"1447","4/7/2019","Apr","7","Company G","Kim Fishman","California","Item 3","69","6","414"
"1448","4/7/2019","Apr","15","Company O","Michael Fox","New Mexico","Item 4","159","7","1113"
"1449","4/7/2019","Apr","20","Company T","Andrew James","Arizona","Item 4","159","9","1431"
"1450","4/7/2019","Apr","4","Company D","Ben Wallace","Texas","Item 2","199","5","995"
"1451","4/8/2019","Apr","12","Company L","Michael Fox","New Mexico","Item 4","159","9","1431"
"1452","4/9/2019","Apr","9","Company I","Laura Larsen","California","Item 1","399","5","1995"
"1453","4/9/2019","Apr","9","Company I","Kim Fishman","California","Item 3","69","6","414"
"1454","4/9/2019","Apr","7","Company G","Laura Larsen","California","Item 5","289","3","867"
"1455","4/9/2019","Apr","5","Company E","Anna Weber","Texas","Item 4","159","7","1113"
"1456","4/9/2019","Apr","17","Company Q","Oscar Knox","Arizona","Item 2","199","7","1393"
"1457","4/9/2019","Apr","17","Company Q","Andrew James","Arizona","Item 3","69","5","345"
"1458","4/10/2019","Apr","15","Company O","Michael Fox","New Mexico","Item 3","69","0","0"
"1459","4/10/2019","Apr","17","Company Q","Andrew James","Arizona","Item 2","199","5","995"
"1460","4/11/2019","Apr","13","Company M","Michael Fox","New Mexico","Item 2","199","9","1791"
"1461","4/11/2019","Apr","16","Company P","Oscar Knox","Arizona","Item 4","159","8","1272"
"1462","4/12/2019","Apr","19","Company S","Andrew James","Arizona","Item 5","289","3","867"
"1463","4/12/2019","Apr","13","Company M","Michael Fox","New Mexico","Item 2","199","3","597"
"1464","4/12/2019","Apr","5","Company E","Ben Wallace","Texas","Item 5","289","5","1445"
"1465","4/13/2019","Apr","13","Company M","Anne Lee","New Mexico","Item 1","399","0","0"
"1466","4/14/2019","Apr","9","Company I","Kim Fishman","California","Item 1","399","7","2793"
"1467","4/15/2019","Apr","3","Company C","Ben Wallace","Texas","Item 2","199","5","995"
"1468","4/15/2019","Apr","6","Company F","Kim Fishman","California","Item 1","399","0","0"
"1469","4/16/2019","Apr","12","Company L","Anne Lee","New Mexico","Item 3","69","2","138"
"1470","4/17/2019","Apr","1","Company A","Anna Weber","Texas","Item 3","69","0","0"
"1471","4/18/2019","Apr","5","Company E","Ben Wallace","Texas","Item 1","399","8","3192"
"1472","4/18/2019","Apr","19","Company S","Andrew James","Arizona","Item 3","69","0","0"
"1473","4/18/2019","Apr","12","Company L","Michael Fox","New Mexico","Item 5","289","5","1445"
"1474","4/18/2019","Apr","15","Company O","Michael Fox","New Mexico","Item 4","159","8","1272"
"1475","4/18/2019","Apr","13","Company M","Michael Fox","New Mexico","Item 1","399","5","1995"
"1476","4/19/2019","Apr","19","Company S","Oscar Knox","Arizona","Item 4","159","9","1431"
"1477","4/19/2019","Apr","4","Company D","Anna Weber","Texas","Item 1","399","7","2793"
"1478","4/19/2019","Apr","4","Company D","Ben Wallace","Texas","Item 1","399","9","3591"
"1479","4/19/2019","Apr","10","Company J","Kim Fishman","California","Item 1","399","4","1596"
"1480","4/20/2019","Apr","6","Company F","Kim Fishman","California","Item 1","399","6","2394"
"1481","4/20/2019","Apr","18","Company R","Andrew James","Arizona","Item 4","159","8","1272"
"1482","4/20/2019","Apr","4","Company D","Anna Weber","Texas","Item 3","69","0","0"
"1483","4/20/2019","Apr","20","Company T","Andrew James","Arizona","Item 1","399","9","3591"
"1484","4/21/2019","Apr","18","Company R","Andrew James","Arizona","Item 3","69","2","138"
"1485","4/21/2019","Apr","6","Company F","Laura Larsen","California","Item 5","289","5","1445"
"1486","4/22/2019","Apr","1","Company A","Ben Wallace","Texas","Item 3","69","5","345"
"1487","4/22/2019","Apr","11","Company K","Anne Lee","New Mexico","Item 4","159","6","954"
"1488","4/23/2019","Apr","12","Company L","Anne Lee","New Mexico","Item 2","199","8","1592"
"1489","4/23/2019","Apr","6","Company F","Laura Larsen","California","Item 3","69","4","276"
"1490","4/23/2019","Apr","19","Company S","Oscar Knox","Arizona","Item 1","399","1","399"
"1491","4/23/2019","Apr","5","Company E","Anna Weber","Texas","Item 1","399","8","3192"
"1492","4/23/2019","Apr","11","Company K","Anne Lee","New Mexico","Item 1","399","6","2394"
"1493","4/23/2019","Apr","8","Company H","Laura Larsen","California","Item 1","399","2","798"
"1494","4/24/2019","Apr","3","Company C","Ben Wallace","Texas","Item 5","289","6","1734"
